label,zcr,cent,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10
tom,0.02905554058908046,1659.882969526038,-497.7486572265625,32.94718551635742,9.394657135009766,12.631805419921875,5.342082977294922,7.332141876220703,4.43222188949585,1.072409987449646,-2.5723235607147217,-3.4110209941864014
tom,0.01220703125,1245.112389788885,-443.17120361328125,56.77028274536133,33.89352798461914,43.417457580566406,28.86571502685547,27.88336753845215,18.75004005432129,16.67749786376953,9.268316268920898,6.668967247009277
tom,0.01756128771551724,1246.9037793816358,-493.1654968261719,23.594213485717773,17.560867309570312,26.020620346069336,11.769025802612305,11.577455520629883,4.131368160247803,2.4643309116363525,-3.5406763553619385,-3.219416379928589
tom,0.010826373922413793,863.8036807161377,-427.9708251953125,56.093658447265625,35.2386589050293,40.74399948120117,25.66793441772461,24.934940338134766,20.10997772216797,18.54383087158203,14.761641502380371,12.598057746887207
tom,0.02124304058908046,1216.117906659101,-500.5565185546875,32.3736572265625,18.250690460205078,13.45957088470459,8.31721305847168,9.9627685546875,7.9854736328125,4.755248546600342,0.9677008390426636,-1.0414241552352905
tom,0.010270743534482759,1082.970694941358,-432.43499755859375,69.10739135742188,39.44866943359375,43.613040924072266,27.69976234436035,25.362079620361328,18.838375091552734,16.02600860595703,10.278130531311035,7.136713027954102
tom,0.024806932471264368,1275.1608849337947,-465.4921569824219,51.835731506347656,27.57089614868164,24.85123634338379,11.18726921081543,9.47679328918457,5.229008674621582,4.583235263824463,2.9627344608306885,2.010284900665283
tom,0.011067708333333334,822.5268021943428,-443.73590087890625,51.359901428222656,31.58196449279785,31.42304039001465,19.900379180908203,22.39383888244629,17.93370246887207,15.251420974731445,11.787919998168945,8.781779289245605
tom,0.010091145833333334,371.68116117236,-445.6623229980469,86.4146957397461,49.972660064697266,44.40462112426758,28.731557846069336,22.85977554321289,16.937721252441406,12.600646018981934,7.821689605712891,5.194272994995117
tom,0.04158248024425287,1570.215811420222,-546.7713623046875,43.091487884521484,16.52443504333496,10.112592697143555,0.061166103929281235,-0.59920334815979,-5.005756378173828,-8.122940063476562,-10.116229057312012,-6.912469863891602
tom,0.010753412356321839,374.7642657329755,-469.99163818359375,75.53219604492188,51.606239318847656,48.59251022338867,38.687156677246094,35.20216369628906,27.963319778442383,21.76396942138672,14.830163955688477,9.379087448120117
tom,0.021927756824712645,1736.482007210346,-467.7884826660156,51.62241744995117,35.37370681762695,36.74430465698242,22.231094360351562,18.8262996673584,9.893811225891113,4.889639377593994,-1.9798368215560913,-2.934645652770996
tom,0.014940283764367816,1174.3812613456125,-444.6348876953125,57.02206802368164,33.08704376220703,33.59391403198242,22.054931640625,23.820110321044922,18.025558471679688,14.99277114868164,10.658333778381348,7.246451377868652
tom,0.035436871408045974,1684.1859000798552,-456.88555908203125,69.75438690185547,31.86859893798828,19.343769073486328,-2.6176254749298096,-3.207733392715454,-12.77446460723877,-12.832677841186523,-16.152494430541992,-14.111589431762695
tom,0.015164780890804598,1123.1384461842367,-497.76397705078125,36.33009338378906,19.15359878540039,19.279958724975586,12.136611938476562,14.308218002319336,10.092583656311035,9.110763549804688,5.007761001586914,3.8808207511901855
tom,0.029807605962643677,1773.8130330156937,-491.7147216796875,45.11036682128906,25.81686019897461,25.49302864074707,12.545933723449707,11.918397903442383,4.147712707519531,0.18336836993694305,-4.191833972930908,-2.8297061920166016
tom,0.026339125359195404,1800.1325638803585,-482.7709655761719,49.34479904174805,27.762582778930664,30.16582489013672,16.573768615722656,15.817742347717285,9.002120018005371,4.504424095153809,-1.4170669317245483,-2.0975501537323
tom,0.01980625897988506,1246.1565029767976,-468.36529541015625,19.179000854492188,16.861957550048828,25.360553741455078,11.881138801574707,11.819504737854004,5.407313346862793,3.812831401824951,-1.76334810256958,-1.7214384078979492
tom,0.01526580459770115,1447.1445293809265,-458.4315185546875,54.77568435668945,35.91598129272461,41.13274383544922,26.148103713989258,24.12514305114746,14.90017318725586,10.999022483825684,2.8220629692077637,1.3149261474609375
tom,0.019963406968390805,1219.6367307133185,-488.20477294921875,39.18962478637695,11.841174125671387,16.85608673095703,6.372045993804932,5.742976665496826,3.6515004634857178,2.996415376663208,0.038348712027072906,-2.4414939880371094
tom,0.05069145114942529,1699.8003546051298,-478.7264404296875,34.00006103515625,22.3057861328125,21.869760513305664,14.001640319824219,13.140832901000977,10.491239547729492,8.772637367248535,5.689206600189209,4.4279937744140625
tom,0.020676185344827586,1416.364767274866,-432.72100830078125,61.075172424316406,22.094646453857422,39.48796081542969,17.014623641967773,15.847034454345703,5.554229736328125,4.1897759437561035,1.3072912693023682,0.4144634008407593
overhead,0.3679395653735632,4339.181812575888,-224.3806610107422,-25.952543258666992,-46.82432174682617,36.469200134277344,-26.56920623779297,10.733882904052734,-12.22793197631836,-5.921468734741211,-20.529010772705078,4.543160915374756
overhead,0.26121363146551724,3136.3215998662113,-122.4736099243164,46.73490524291992,-50.35743713378906,65.4798812866211,-22.023021697998047,6.725738048553467,-12.799226760864258,-2.3239223957061768,-15.663989067077637,2.338982582092285
overhead,0.4064239852729885,4636.552455676137,-188.58885192871094,-24.3735408782959,-29.17296600341797,18.891040802001953,-39.615440368652344,2.9942409992218018,-22.200834274291992,-3.9506025314331055,-13.870994567871094,4.1451263427734375
overhead,0.3412468570402299,4093.1395680813907,-276.7490234375,5.7420477867126465,-23.934587478637695,18.72061538696289,-41.010719299316406,-7.119809150695801,-25.65665626525879,-13.078426361083984,-12.173685073852539,12.95016860961914
overhead,0.27862899604885055,3361.49591396139,-103.34930419921875,26.28995704650879,-76.70602416992188,34.66735076904297,-40.720245361328125,-10.588186264038086,-24.955751419067383,-7.107285022735596,-11.910210609436035,-0.6484420299530029
overhead,0.27082772090517243,3346.70706584265,-132.5991973876953,37.83037185668945,-41.81269454956055,44.48727798461914,-24.45905113220215,4.041158199310303,-11.959903717041016,-8.555535316467285,-15.468204498291016,10.040754318237305
overhead,0.21944594109195403,3608.8643405999064,-475.122314453125,12.208770751953125,-15.426465034484863,38.88634490966797,-10.075206756591797,-0.3772004246711731,3.6614177227020264,-2.500605583190918,-7.669795513153076,6.817552089691162
overhead,0.3157944953304598,4003.836249137571,-173.3256378173828,-8.885427474975586,-36.66495895385742,37.407814025878906,-21.438213348388672,-5.583365440368652,-21.15317153930664,-11.577570915222168,-24.451284408569336,3.798427104949951
overhead,0.2685434626436782,3367.2145537162464,-323.175537109375,17.72939109802246,-33.01409149169922,38.52158737182617,-43.0932731628418,-15.026920318603516,-19.525373458862305,-23.975317001342773,-13.206406593322754,10.970501899719238
overhead,0.28778847880747127,3365.4653920297987,-118.173583984375,22.536659240722656,-96.54081726074219,31.169593811035156,-39.72314453125,7.130270957946777,-14.378966331481934,-1.3676944971084595,-12.800068855285645,9.53097152709961
